recording_id,original_id,filename,audio_path,label,class_id,split,source_library,source_label,samplerate,channels,date,guntype,caliber,distance,angle,suppressor,window_size,impulse_position
hard_shoes_1-daniel_simon_uid-5m2o95,5m2o95,hard_shoes_1-daniel_simon_uid-5m2o95.wav,audio/hard_shoes_1-daniel_simon_uid-5m2o95.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
hard_shoes_1-daniel_simon_uid-63zrp9,63zrp9,hard_shoes_1-daniel_simon_uid-63zrp9.wav,audio/hard_shoes_1-daniel_simon_uid-63zrp9.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
hard_shoes_1-daniel_simon_uid-fnvbmk,fnvbmk,hard_shoes_1-daniel_simon_uid-fnvbmk.wav,audio/hard_shoes_1-daniel_simon_uid-fnvbmk.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
hard_shoes_1-daniel_simon_uid-v2ufy8,v2ufy8,hard_shoes_1-daniel_simon_uid-v2ufy8.wav,audio/hard_shoes_1-daniel_simon_uid-v2ufy8.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
hard_shoes_1-daniel_simon_uid-xib2zr,xib2zr,hard_shoes_1-daniel_simon_uid-xib2zr.wav,audio/hard_shoes_1-daniel_simon_uid-xib2zr.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
harley_davidson-daniel_simon_uid-rrapxf,rrapxf,harley_davidson-daniel_simon_uid-rrapxf.wav,audio/harley_davidson-daniel_simon_uid-rrapxf.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
harley_davidson-daniel_simon_uid-u50bl2,u50bl2,harley_davidson-daniel_simon_uid-u50bl2.wav,audio/harley_davidson-daniel_simon_uid-u50bl2.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
harley_davidson-daniel_simon_uid-z10dl0,z10dl0,harley_davidson-daniel_simon_uid-z10dl0.wav,audio/harley_davidson-daniel_simon_uid-z10dl0.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-12led8,12led8,labrador_barking-daniel_simon_uid-12led8.wav,audio/labrador_barking-daniel_simon_uid-12led8.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-22rq8x,22rq8x,labrador_barking-daniel_simon_uid-22rq8x.wav,audio/labrador_barking-daniel_simon_uid-22rq8x.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-3pf568,3pf568,labrador_barking-daniel_simon_uid-3pf568.wav,audio/labrador_barking-daniel_simon_uid-3pf568.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-5ubsj5,5ubsj5,labrador_barking-daniel_simon_uid-5ubsj5.wav,audio/labrador_barking-daniel_simon_uid-5ubsj5.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-8xft75,8xft75,labrador_barking-daniel_simon_uid-8xft75.wav,audio/labrador_barking-daniel_simon_uid-8xft75.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-9llf9n,9llf9n,labrador_barking-daniel_simon_uid-9llf9n.wav,audio/labrador_barking-daniel_simon_uid-9llf9n.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-ejrzab,ejrzab,labrador_barking-daniel_simon_uid-ejrzab.wav,audio/labrador_barking-daniel_simon_uid-ejrzab.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-g9g79x,g9g79x,labrador_barking-daniel_simon_uid-g9g79x.wav,audio/labrador_barking-daniel_simon_uid-g9g79x.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-gakl2j,gakl2j,labrador_barking-daniel_simon_uid-gakl2j.wav,audio/labrador_barking-daniel_simon_uid-gakl2j.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-glq00f,glq00f,labrador_barking-daniel_simon_uid-glq00f.wav,audio/labrador_barking-daniel_simon_uid-glq00f.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-go8h0o,go8h0o,labrador_barking-daniel_simon_uid-go8h0o.wav,audio/labrador_barking-daniel_simon_uid-go8h0o.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-knl4i5,knl4i5,labrador_barking-daniel_simon_uid-knl4i5.wav,audio/labrador_barking-daniel_simon_uid-knl4i5.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-lejrc1,lejrc1,labrador_barking-daniel_simon_uid-lejrc1.wav,audio/labrador_barking-daniel_simon_uid-lejrc1.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-mdlh3t,mdlh3t,labrador_barking-daniel_simon_uid-mdlh3t.wav,audio/labrador_barking-daniel_simon_uid-mdlh3t.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-mrurpr,mrurpr,labrador_barking-daniel_simon_uid-mrurpr.wav,audio/labrador_barking-daniel_simon_uid-mrurpr.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-qqyt0q,qqyt0q,labrador_barking-daniel_simon_uid-qqyt0q.wav,audio/labrador_barking-daniel_simon_uid-qqyt0q.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-rzhtt2,rzhtt2,labrador_barking-daniel_simon_uid-rzhtt2.wav,audio/labrador_barking-daniel_simon_uid-rzhtt2.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
labrador_barking-daniel_simon_uid-tvn2nw,tvn2nw,labrador_barking-daniel_simon_uid-tvn2nw.wav,audio/labrador_barking-daniel_simon_uid-tvn2nw.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
muscle_car-daniel_simon (1)_uid-2xug3x,2xug3x,muscle_car-daniel_simon (1)_uid-2xug3x.wav,audio/muscle_car-daniel_simon (1)_uid-2xug3x.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
muscle_car-daniel_simon (1)_uid-5hcw2i,5hcw2i,muscle_car-daniel_simon (1)_uid-5hcw2i.wav,audio/muscle_car-daniel_simon (1)_uid-5hcw2i.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
muscle_car-daniel_simon (1)_uid-aqjdz8,aqjdz8,muscle_car-daniel_simon (1)_uid-aqjdz8.wav,audio/muscle_car-daniel_simon (1)_uid-aqjdz8.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
muscle_car-daniel_simon (1)_uid-jfy71h,jfy71h,muscle_car-daniel_simon (1)_uid-jfy71h.wav,audio/muscle_car-daniel_simon (1)_uid-jfy71h.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
muscle_car-daniel_simon (1)_uid-onh7ao,onh7ao,muscle_car-daniel_simon (1)_uid-onh7ao.wav,audio/muscle_car-daniel_simon (1)_uid-onh7ao.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
muscle_car-daniel_simon (1)_uid-qmynaw,qmynaw,muscle_car-daniel_simon (1)_uid-qmynaw.wav,audio/muscle_car-daniel_simon (1)_uid-qmynaw.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
muscle_car-daniel_simon (1)_uid-vli16l,vli16l,muscle_car-daniel_simon (1)_uid-vli16l.wav,audio/muscle_car-daniel_simon (1)_uid-vli16l.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
muscle_car-daniel_simon_uid-cnf4ve,cnf4ve,muscle_car-daniel_simon_uid-cnf4ve.wav,audio/muscle_car-daniel_simon_uid-cnf4ve.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Muscle car,,,,,30000,10
muscle_car-daniel_simon_uid-cplmio,cplmio,muscle_car-daniel_simon_uid-cplmio.wav,audio/muscle_car-daniel_simon_uid-cplmio.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Muscle car,,,,,30000,10
old_car-engine_daniel_simion_uid-234dke,234dke,old_car-engine_daniel_simion_uid-234dke.wav,audio/old_car-engine_daniel_simion_uid-234dke.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_car-engine_daniel_simion_uid-2yxmfv,2yxmfv,old_car-engine_daniel_simion_uid-2yxmfv.wav,audio/old_car-engine_daniel_simion_uid-2yxmfv.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_car-engine_daniel_simion_uid-68gbna,68gbna,old_car-engine_daniel_simion_uid-68gbna.wav,audio/old_car-engine_daniel_simion_uid-68gbna.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_car-engine_daniel_simion_uid-ep1lus,ep1lus,old_car-engine_daniel_simion_uid-ep1lus.wav,audio/old_car-engine_daniel_simion_uid-ep1lus.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_car-engine_daniel_simion_uid-hhzuzk,hhzuzk,old_car-engine_daniel_simion_uid-hhzuzk.wav,audio/old_car-engine_daniel_simion_uid-hhzuzk.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_car-engine_daniel_simion_uid-k3nphi,k3nphi,old_car-engine_daniel_simion_uid-k3nphi.wav,audio/old_car-engine_daniel_simion_uid-k3nphi.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_car-engine_daniel_simion_uid-mraruj,mraruj,old_car-engine_daniel_simion_uid-mraruj.wav,audio/old_car-engine_daniel_simion_uid-mraruj.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_car-engine_daniel_simion_uid-rgmb57,rgmb57,old_car-engine_daniel_simion_uid-rgmb57.wav,audio/old_car-engine_daniel_simion_uid-rgmb57.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_car-engine_daniel_simion_uid-xibx7i,xibx7i,old_car-engine_daniel_simion_uid-xibx7i.wav,audio/old_car-engine_daniel_simion_uid-xibx7i.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_fashioned-door-bell-daniel_simon_uid-3zwbmp,3zwbmp,old_fashioned-door-bell-daniel_simon_uid-3zwbmp.wav,audio/old_fashioned-door-bell-daniel_simon_uid-3zwbmp.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_fashioned-door-bell-daniel_simon_uid-78ipsp,78ipsp,old_fashioned-door-bell-daniel_simon_uid-78ipsp.wav,audio/old_fashioned-door-bell-daniel_simon_uid-78ipsp.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_fashioned-door-bell-daniel_simon_uid-fj2u4d,fj2u4d,old_fashioned-door-bell-daniel_simon_uid-fj2u4d.wav,audio/old_fashioned-door-bell-daniel_simon_uid-fj2u4d.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
old_fashioned-door-bell-daniel_simon_uid-h7we48,h7we48,old_fashioned-door-bell-daniel_simon_uid-h7we48.wav,audio/old_fashioned-door-bell-daniel_simon_uid-h7we48.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
party_crowd-daniel_simon_uid-84vohn,84vohn,party_crowd-daniel_simon_uid-84vohn.wav,audio/party_crowd-daniel_simon_uid-84vohn.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
party_crowd-daniel_simon_uid-8a80c1,8a80c1,party_crowd-daniel_simon_uid-8a80c1.wav,audio/party_crowd-daniel_simon_uid-8a80c1.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
party_crowd-daniel_simon_uid-gld5ul,gld5ul,party_crowd-daniel_simon_uid-gld5ul.wav,audio/party_crowd-daniel_simon_uid-gld5ul.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
party_crowd-daniel_simon_uid-octm7p,octm7p,party_crowd-daniel_simon_uid-octm7p.wav,audio/party_crowd-daniel_simon_uid-octm7p.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
party_crowd-daniel_simon_uid-whd4fj,whd4fj,party_crowd-daniel_simon_uid-whd4fj.wav,audio/party_crowd-daniel_simon_uid-whd4fj.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
party_crowd-daniel_simon_uid-zjmqhj,zjmqhj,party_crowd-daniel_simon_uid-zjmqhj.wav,audio/party_crowd-daniel_simon_uid-zjmqhj.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-8u71xp,8u71xp,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-8u71xp.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-8u71xp.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-9vd0kq,9vd0kq,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-9vd0kq.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-9vd0kq.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-grcip2,grcip2,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-grcip2.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-grcip2.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-gvtn9w,gvtn9w,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-gvtn9w.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-gvtn9w.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-ylhj37,ylhj37,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-ylhj37.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-ylhj37.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865_uid-fh94qe,fh94qe,railroad_crossing_bell-Brylon_Terry-1551570865_uid-fh94qe.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865_uid-fh94qe.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Railroad bell,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865_uid-fk1zwm,fk1zwm,railroad_crossing_bell-Brylon_Terry-1551570865_uid-fk1zwm.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865_uid-fk1zwm.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Railroad bell,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865_uid-iun6ns,iun6ns,railroad_crossing_bell-Brylon_Terry-1551570865_uid-iun6ns.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865_uid-iun6ns.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Railroad bell,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865_uid-nbm67d,nbm67d,railroad_crossing_bell-Brylon_Terry-1551570865_uid-nbm67d.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865_uid-nbm67d.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Railroad bell,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865_uid-qprwom,qprwom,railroad_crossing_bell-Brylon_Terry-1551570865_uid-qprwom.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865_uid-qprwom.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Railroad bell,,,,,30000,10
railroad_crossing_bell-Brylon_Terry-1551570865_uid-zbky8w,zbky8w,railroad_crossing_bell-Brylon_Terry-1551570865_uid-zbky8w.wav,audio/railroad_crossing_bell-Brylon_Terry-1551570865_uid-zbky8w.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Railroad bell,,,,,30000,10
service_bell_daniel_simion_uid-ehss0n,ehss0n,service_bell_daniel_simion_uid-ehss0n.wav,audio/service_bell_daniel_simion_uid-ehss0n.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
service_bell_daniel_simion_uid-h9isqd,h9isqd,service_bell_daniel_simion_uid-h9isqd.wav,audio/service_bell_daniel_simion_uid-h9isqd.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
tolling_bell_daniel-simion_uid-cyg1sz,cyg1sz,tolling_bell_daniel-simion_uid-cyg1sz.wav,audio/tolling_bell_daniel-simion_uid-cyg1sz.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
tolling_bell_daniel-simion_uid-cz4xcj,cz4xcj,tolling_bell_daniel-simion_uid-cz4xcj.wav,audio/tolling_bell_daniel-simion_uid-cz4xcj.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
241008_1_uid-7r8oyd,7r8oyd,241008_1_uid-7r8oyd.wav,audio/241008_1_uid-7r8oyd.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_1_uid-p6k7wr,p6k7wr,241008_1_uid-p6k7wr.wav,audio/241008_1_uid-p6k7wr.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_1_uid-ra5198,241008_1_uid-ra5198,241008_1_uid-ra5198.wav,audio/241008_1_uid-ra5198.wav,dana_artillery,1,train,unreferenced_audio,,0,0,,Dana,,,,,,
241008_1_uid-xaqkru,241008_1_uid-xaqkru,241008_1_uid-xaqkru.wav,audio/241008_1_uid-xaqkru.wav,dana_artillery,1,train,unreferenced_audio,,0,0,,Dana,,,,,,
241008_1_uid-zovpsu,zovpsu,241008_1_uid-zovpsu.wav,audio/241008_1_uid-zovpsu.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_2_uid-331dfo,331dfo,241008_2_uid-331dfo.wav,audio/241008_2_uid-331dfo.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_2_uid-4eh60n,4eh60n,241008_2_uid-4eh60n.wav,audio/241008_2_uid-4eh60n.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_2_uid-dledq0,dledq0,241008_2_uid-dledq0.wav,audio/241008_2_uid-dledq0.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_2_uid-ejh1ap,ejh1ap,241008_2_uid-ejh1ap.wav,audio/241008_2_uid-ejh1ap.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_2_uid-f6h7px,f6h7px,241008_2_uid-f6h7px.wav,audio/241008_2_uid-f6h7px.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_2_uid-kaqlxl,kaqlxl,241008_2_uid-kaqlxl.wav,audio/241008_2_uid-kaqlxl.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_2_uid-wghgor,wghgor,241008_2_uid-wghgor.wav,audio/241008_2_uid-wghgor.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_2_uid-wjf89e,wjf89e,241008_2_uid-wjf89e.wav,audio/241008_2_uid-wjf89e.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_3_uid-07zosk,07zosk,241008_3_uid-07zosk.wav,audio/241008_3_uid-07zosk.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_3_uid-afyn4k,afyn4k,241008_3_uid-afyn4k.wav,audio/241008_3_uid-afyn4k.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_3_uid-ejl586,ejl586,241008_3_uid-ejl586.wav,audio/241008_3_uid-ejl586.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_3_uid-m9dvbh,m9dvbh,241008_3_uid-m9dvbh.wav,audio/241008_3_uid-m9dvbh.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_3_uid-qd641c,qd641c,241008_3_uid-qd641c.wav,audio/241008_3_uid-qd641c.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_3_uid-zc02dx,zc02dx,241008_3_uid-zc02dx.wav,audio/241008_3_uid-zc02dx.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_4_uid-iduyop,iduyop,241008_4_uid-iduyop.wav,audio/241008_4_uid-iduyop.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_4_uid-kbqt2u,kbqt2u,241008_4_uid-kbqt2u.wav,audio/241008_4_uid-kbqt2u.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_5_uid-3jf45b,3jf45b,241008_5_uid-3jf45b.wav,audio/241008_5_uid-3jf45b.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_5_uid-6m7hx7,6m7hx7,241008_5_uid-6m7hx7.wav,audio/241008_5_uid-6m7hx7.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_5_uid-7x5eu8,7x5eu8,241008_5_uid-7x5eu8.wav,audio/241008_5_uid-7x5eu8.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_5_uid-9l12wc,9l12wc,241008_5_uid-9l12wc.wav,audio/241008_5_uid-9l12wc.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_5_uid-ckpza0,ckpza0,241008_5_uid-ckpza0.wav,audio/241008_5_uid-ckpza0.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_5_uid-des5jl,des5jl,241008_5_uid-des5jl.wav,audio/241008_5_uid-des5jl.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_5_uid-df8qgo,df8qgo,241008_5_uid-df8qgo.wav,audio/241008_5_uid-df8qgo.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_5_uid-fruyxo,fruyxo,241008_5_uid-fruyxo.wav,audio/241008_5_uid-fruyxo.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_5_uid-fw3wx7,fw3wx7,241008_5_uid-fw3wx7.wav,audio/241008_5_uid-fw3wx7.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_5_uid-hlycay,hlycay,241008_5_uid-hlycay.wav,audio/241008_5_uid-hlycay.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_5_uid-hy37r6,hy37r6,241008_5_uid-hy37r6.wav,audio/241008_5_uid-hy37r6.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_5_uid-ji4us0,ji4us0,241008_5_uid-ji4us0.wav,audio/241008_5_uid-ji4us0.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
241008_5_uid-kx4ygx,kx4ygx,241008_5_uid-kx4ygx.wav,audio/241008_5_uid-kx4ygx.wav,dana_artillery,1,train,241008.parquet,Artillery,48000,1,2025-11-01,Dana,,,,,30000,10
